name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	
completeIS_0.95	1325501	1326718	1218	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	946.0	1.90467e-126	(-1, 0)	0.983	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:405	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:3	sbjct_end:407	expected:1.90467e-126	score:946.0	query_length:1232	query_start:15	identities:220	align_length:413	positives:277	query_end:1232	frame:(-1, 0)	bits:369.007	mod_query_start:1325500	mod_query_end:1326717	perc_of_orf:0.983	
IS	925373	925924	552	<unknown id>	ISMae25_orf3 	IS630	-	939.0	2.12617e-129	(3, 0)	0.467	Microcystis aeruginosa	3.0	is_name:ISMae25_orf3 	original_orf:392	original_aa_length:183	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1246.0	orflength:392	numorfs:3.0	sbjct_start:210	sbjct_end:392	expected:2.12617e-129	score:939.0	query_length:557	query_start:6	identities:177	align_length:184	positives:180	query_end:557	frame:(3, 0)	bits:366.311	mod_query_start:925372	mod_query_end:925923	perc_of_orf:0.467	
completeIS_0.95	4655010	4656194	1185	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	911.0	4.22349e-121	(3, 0)	0.961	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:396	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:4	sbjct_end:399	expected:4.22349e-121	score:911.0	query_length:1223	query_start:3	identities:214	align_length:402	positives:271	query_end:1187	frame:(3, 0)	bits:355.525	mod_query_start:4655009	mod_query_end:4656193	perc_of_orf:0.961	
completeIS_0.95	3717615	3718346	732	<unknown id>	ISMae29_orf2 	IS630	-	909.0	8.01075e-126	(3, 0)	0.984	Microcystis aeruginosa	3.0	is_name:ISMae29_orf2 	original_orf:248	original_aa_length:244	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1220.0	orflength:248	numorfs:3.0	sbjct_start:1	sbjct_end:244	expected:8.01075e-126	score:909.0	query_length:746	query_start:15	identities:170	align_length:244	positives:202	query_end:746	frame:(3, 0)	bits:354.755	mod_query_start:3717614	mod_query_end:3718345	perc_of_orf:0.984	
wholeIS_0.8	1939521	1940603	1083	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	898.0	6.04592e-120	(3, 0)	0.883	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:364	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:4	sbjct_end:367	expected:6.04592e-120	score:898.0	query_length:1085	query_start:3	identities:204	align_length:368	positives:253	query_end:1085	frame:(3, 0)	bits:350.517	mod_query_start:1939520	mod_query_end:1940602	perc_of_orf:0.883	
IS	4935665	4936180	516	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	892.0	9.71572e-123	(-3, 0)	0.435	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:172	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:61	sbjct_end:232	expected:9.71572e-123	score:892.0	query_length:730	query_start:3	identities:165	align_length:172	positives:170	query_end:518	frame:(-3, 0)	bits:348.206	mod_query_start:4935664	mod_query_end:4936179	perc_of_orf:0.435	
IS	5007194	5007781	588	<unknown id>	ISMae21_orf1 	IS630	-	888.0	1.39631e-121	(3, 0)	0.695	Microcystis aeruginosa	1.0	is_name:ISMae21_orf1 	original_orf:282	original_aa_length:196	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:950.0	orflength:282	numorfs:1.0	sbjct_start:2	sbjct_end:197	expected:1.39631e-121	score:888.0	query_length:846	query_start:3	identities:195	align_length:196	positives:195	query_end:590	frame:(3, 0)	bits:346.665	mod_query_start:5007193	mod_query_end:5007780	perc_of_orf:0.695	
IS	3264548	3265243	696	<unknown id>	ISMae29_orf3 	IS630	-	887.0	4.35006e-120	(-3, 0)	0.612	Microcystis aeruginosa	3.0	is_name:ISMae29_orf3 	original_orf:379	original_aa_length:232	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1220.0	orflength:379	numorfs:3.0	sbjct_start:145	sbjct_end:376	expected:4.35006e-120	score:887.0	query_length:826	query_start:3	identities:160	align_length:232	positives:188	query_end:698	frame:(-3, 0)	bits:346.28	mod_query_start:3264547	mod_query_end:3265242	perc_of_orf:0.612	
wholeIS_0.8	2802083	2803204	1122	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	885.0	2.10123e-117	(3, 0)	0.915	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:377	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:4	sbjct_end:380	expected:2.10123e-117	score:885.0	query_length:1175	query_start:3	identities:206	align_length:381	positives:261	query_end:1124	frame:(3, 0)	bits:345.51	mod_query_start:2802082	mod_query_end:2803203	perc_of_orf:0.915	
IS	1488377	1488868	492	<unknown id>	ISMae21_orf1 	IS630	-	883.0	1.75251e-120	(2, 0)	0.582	Microcystis aeruginosa	1.0	is_name:ISMae21_orf1 	original_orf:282	original_aa_length:164	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:950.0	orflength:282	numorfs:1.0	sbjct_start:119	sbjct_end:282	expected:1.75251e-120	score:883.0	query_length:913	query_start:353	identities:164	align_length:164	positives:164	query_end:844	frame:(2, 0)	bits:344.739	mod_query_start:1488376	mod_query_end:1488867	perc_of_orf:0.582	
IS	3814582	3815103	522	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	876.0	8.75896e-120	(-2, 0)	0.441	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:174	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:217	sbjct_end:390	expected:8.75896e-120	score:876.0	query_length:540	query_start:18	identities:162	align_length:174	positives:171	query_end:539	frame:(-2, 0)	bits:342.043	mod_query_start:3814581	mod_query_end:3815102	perc_of_orf:0.441	
wholeIS_0.8	4616620	4617672	1053	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	875.0	1.56883e-116	(-1, 0)	0.864	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:356	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:3	sbjct_end:358	expected:1.56883e-116	score:875.0	query_length:1064	query_start:6	identities:202	align_length:360	positives:263	query_end:1058	frame:(-1, 0)	bits:341.658	mod_query_start:4616619	mod_query_end:4617671	perc_of_orf:0.864	
IS	4208016	4208570	555	<unknown id>	ISMae4_orf1 	IS5	ISL2	854.0	5.29119e-118	(-1, 0)	0.649	Microcystis aeruginosa	1.0	is_name:ISMae4_orf1 	original_orf:285	original_aa_length:185	family:IS5	group:ISL2	origin:Microcystis aeruginosa	ntlength:1218.0	orflength:285	numorfs:1.0	sbjct_start:100	sbjct_end:284	expected:5.29119e-118	score:854.0	query_length:557	query_start:3	identities:179	align_length:185	positives:179	query_end:557	frame:(-1, 0)	bits:333.569	mod_query_start:4208015	mod_query_end:4208569	perc_of_orf:0.649	
ISstart	2445731	2446216	486	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	851.0	2.46121e-116	(3, 0)	0.41	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:162	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:163	expected:2.46121e-116	score:851.0	query_length:489	query_start:3	identities:155	align_length:162	positives:159	query_end:488	frame:(3, 0)	bits:332.413	mod_query_start:2445730	mod_query_end:2446215	perc_of_orf:0.41	
wholeIS_0.8	4129371	4130435	1065	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	848.0	1.05136e-111	(3, 0)	0.869	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:358	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:4	sbjct_end:361	expected:1.05136e-111	score:848.0	query_length:1199	query_start:3	identities:200	align_length:362	positives:250	query_end:1067	frame:(3, 0)	bits:331.257	mod_query_start:4129370	mod_query_end:4130434	perc_of_orf:0.869	
ISstart	2504519	2505082	564	<unknown id>	ISMae36_orf1 	ISL3	-	845.0	7.12297e-115	(3, 0)	0.465	Microcystis aeruginosa	1.0	is_name:ISMae36_orf1 	original_orf:404	original_aa_length:188	family:ISL3	group:-	origin:Microcystis aeruginosa	ntlength:1422.0	orflength:404	numorfs:1.0	sbjct_start:2	sbjct_end:189	expected:7.12297e-115	score:845.0	query_length:566	query_start:3	identities:175	align_length:188	positives:180	query_end:566	frame:(3, 0)	bits:330.102	mod_query_start:2504518	mod_query_end:2505081	perc_of_orf:0.465	
completeIS_0.95	4274620	4275783	1164	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	839.0	3.22481e-110	(3, 0)	0.964	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:397	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:3	sbjct_end:399	expected:3.22481e-110	score:839.0	query_length:1229	query_start:9	identities:196	align_length:400	positives:256	query_end:1172	frame:(3, 0)	bits:327.791	mod_query_start:4274619	mod_query_end:4275782	perc_of_orf:0.964	
wholeIS_0.8	792075	793178	1104	<unknown id>	ISNpu4_orf1 	IS4	IS10	828.0	2.55885e-109	(3, 0)	0.941	Nostoc punctiforme	1.0	is_name:ISNpu4_orf1 	original_orf:389	original_aa_length:366	family:IS4	group:IS10	origin:Nostoc punctiforme	ntlength:1272.0	orflength:389	numorfs:1.0	sbjct_start:2	sbjct_end:367	expected:2.55885e-109	score:828.0	query_length:1145	query_start:3	identities:175	align_length:368	positives:252	query_end:1106	frame:(3, 0)	bits:323.553	mod_query_start:792074	mod_query_end:793177	perc_of_orf:0.941	
IS	295602	296567	966	<unknown id>	ISMyca1_orf1 	IS1634	-	824.0	6.53965e-107	(3, 0)	0.537	Mycobacterium canettii	1.0	is_name:ISMyca1_orf1 	original_orf:596	original_aa_length:320	family:IS1634	group:-	origin:Mycobacterium canettii	ntlength:1968.0	orflength:596	numorfs:1.0	sbjct_start:17	sbjct_end:336	expected:6.53965e-107	score:824.0	query_length:977	query_start:12	identities:164	align_length:322	positives:227	query_end:977	frame:(3, 0)	bits:322.013	mod_query_start:295601	mod_query_end:296566	perc_of_orf:0.537	
wholeIS_0.8	4097043	4098146	1104	<unknown id>	ISNpu4_orf1 	IS4	IS10	823.0	1.23552e-108	(3, 0)	0.941	Nostoc punctiforme	1.0	is_name:ISNpu4_orf1 	original_orf:389	original_aa_length:366	family:IS4	group:IS10	origin:Nostoc punctiforme	ntlength:1272.0	orflength:389	numorfs:1.0	sbjct_start:2	sbjct_end:367	expected:1.23552e-108	score:823.0	query_length:1145	query_start:3	identities:174	align_length:368	positives:253	query_end:1106	frame:(3, 0)	bits:321.627	mod_query_start:4097042	mod_query_end:4098145	perc_of_orf:0.941	
completeIS_0.95	1617983	1619194	1212	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	808.0	2.11889e-105	(-1, 0)	0.964	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:397	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:3	sbjct_end:399	expected:2.11889e-105	score:808.0	query_length:1283	query_start:63	identities:191	align_length:415	positives:254	query_end:1274	frame:(-1, 0)	bits:315.849	mod_query_start:1617982	mod_query_end:1619193	perc_of_orf:0.964	
IS	1021842	1022306	465	<unknown id>	ISMae8_orf1 	ISAs1	-	801.0	9.1706e-106	(1, 0)	0.427	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:155	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:209	sbjct_end:363	expected:9.1706e-106	score:801.0	query_length:1101	query_start:637	identities:152	align_length:155	positives:155	query_end:1101	frame:(1, 0)	bits:313.153	mod_query_start:1021841	mod_query_end:1022305	perc_of_orf:0.427	
IS	2523112	2523576	465	<unknown id>	ISMae8_orf1 	ISAs1	-	801.0	9.1706e-106	(1, 0)	0.427	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:155	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:209	sbjct_end:363	expected:9.1706e-106	score:801.0	query_length:1101	query_start:637	identities:152	align_length:155	positives:155	query_end:1101	frame:(1, 0)	bits:313.153	mod_query_start:2523111	mod_query_end:2523575	perc_of_orf:0.427	
IS	4998668	4999132	465	<unknown id>	ISMae8_orf1 	ISAs1	-	801.0	9.49541e-106	(1, 0)	0.427	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:155	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:209	sbjct_end:363	expected:9.49541e-106	score:801.0	query_length:1104	query_start:640	identities:152	align_length:155	positives:155	query_end:1104	frame:(1, 0)	bits:313.153	mod_query_start:4998667	mod_query_end:4999131	perc_of_orf:0.427	
wholeIS_0.8	3373579	3374595	1017	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	792.0	3.27752e-104	(3, 0)	0.83	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:342	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:4	sbjct_end:345	expected:3.27752e-104	score:792.0	query_length:1025	query_start:3	identities:190	align_length:346	positives:237	query_end:1019	frame:(3, 0)	bits:309.686	mod_query_start:3373578	mod_query_end:3374594	perc_of_orf:0.83	
ISstart	2835483	2836118	636	<unknown id>	ISMae8_orf1 	ISAs1	-	786.0	4.55527e-106	(3, 0)	0.468	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:170	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:2	sbjct_end:171	expected:4.55527e-106	score:786.0	query_length:638	query_start:3	identities:159	align_length:212	positives:165	query_end:638	frame:(3, 0)	bits:307.375	mod_query_start:2835482	mod_query_end:2836117	perc_of_orf:0.468	
IS	1021214	1021840	627	<unknown id>	ISMae8_orf1 	ISAs1	-	783.0	1.50236e-105	(3, 0)	0.573	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:208	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:1	sbjct_end:208	expected:1.50236e-105	score:783.0	query_length:636	query_start:9	identities:158	align_length:212	positives:175	query_end:635	frame:(3, 0)	bits:306.22	mod_query_start:1021213	mod_query_end:1021839	perc_of_orf:0.573	
IS	4998040	4998666	627	<unknown id>	ISMae8_orf1 	ISAs1	-	782.0	1.8809e-105	(3, 0)	0.573	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:208	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:1	sbjct_end:208	expected:1.8809e-105	score:782.0	query_length:639	query_start:12	identities:158	align_length:212	positives:175	query_end:638	frame:(3, 0)	bits:305.834	mod_query_start:4998039	mod_query_end:4998665	perc_of_orf:0.573	
IS	3213851	3214468	618	<unknown id>	ISMae34_orf1 	IS701	-	757.0	6.24502e-101	(3, 0)	0.491	Microcystis aeruginosa	1.0	is_name:ISMae34_orf1 	original_orf:422	original_aa_length:207	family:IS701	group:-	origin:Microcystis aeruginosa	ntlength:1363.0	orflength:422	numorfs:1.0	sbjct_start:216	sbjct_end:422	expected:6.24502e-101	score:757.0	query_length:620	query_start:3	identities:140	align_length:207	positives:174	query_end:620	frame:(3, 0)	bits:296.204	mod_query_start:3213850	mod_query_end:3214467	perc_of_orf:0.491	
ISstart	626307	626783	477	<unknown id>	ISMae36_orf1 	ISL3	-	755.0	9.70988e-102	(3, 0)	0.394	Microcystis aeruginosa	1.0	is_name:ISMae36_orf1 	original_orf:404	original_aa_length:159	family:ISL3	group:-	origin:Microcystis aeruginosa	ntlength:1422.0	orflength:404	numorfs:1.0	sbjct_start:2	sbjct_end:160	expected:9.70988e-102	score:755.0	query_length:479	query_start:3	identities:142	align_length:159	positives:151	query_end:479	frame:(3, 0)	bits:295.434	mod_query_start:626306	mod_query_end:626782	perc_of_orf:0.394	
IS	2522502	2523110	609	<unknown id>	ISMae8_orf1 	ISAs1	-	755.0	1.89724e-101	(3, 0)	0.556	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:202	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:7	sbjct_end:208	expected:1.89724e-101	score:755.0	query_length:636	query_start:27	identities:152	align_length:206	positives:169	query_end:635	frame:(3, 0)	bits:295.434	mod_query_start:2522501	mod_query_end:2523109	perc_of_orf:0.556	
IS	2302996	2303430	435	<unknown id>	ISMae4_orf1 	IS5	ISL2	744.0	4.22654e-109	(-1, 0)	0.509	Microcystis aeruginosa	1.0	is_name:ISMae4_orf1 	original_orf:285	original_aa_length:145	family:IS5	group:ISL2	origin:Microcystis aeruginosa	ntlength:1218.0	orflength:285	numorfs:1.0	sbjct_start:1	sbjct_end:145	expected:4.22654e-109	score:744.0	query_length:759	query_start:325	identities:140	align_length:145	positives:141	query_end:759	frame:(-1, 0)	bits:291.197	mod_query_start:2302995	mod_query_end:2303429	perc_of_orf:0.509	
IS	2988522	2989016	495	<unknown id>	ISMae4_orf1 	IS5	ISL2	742.0	6.45582e-101	(-1, 0)	0.589	Microcystis aeruginosa	1.0	is_name:ISMae4_orf1 	original_orf:285	original_aa_length:168	family:IS5	group:ISL2	origin:Microcystis aeruginosa	ntlength:1218.0	orflength:285	numorfs:1.0	sbjct_start:54	sbjct_end:221	expected:6.45582e-101	score:742.0	query_length:568	query_start:74	identities:144	align_length:168	positives:150	query_end:568	frame:(-1, 0)	bits:290.426	mod_query_start:2988521	mod_query_end:2989015	perc_of_orf:0.589	
IS	1874639	1875379	741	<unknown id>	IS891_orf1 	IS200/IS605	IS1341	740.0	4.72996e-97	(3, 0)	0.618	Anabaena sp	1.0	is_name:IS891_orf1 	original_orf:401	original_aa_length:248	family:IS200/IS605	group:IS1341	origin:Anabaena sp	ntlength:1352.0	orflength:401	numorfs:1.0	sbjct_start:126	sbjct_end:373	expected:4.72996e-97	score:740.0	query_length:914	query_start:87	identities:162	align_length:248	positives:192	query_end:827	frame:(3, 0)	bits:289.656	mod_query_start:1874638	mod_query_end:1875378	perc_of_orf:0.618	
ISstart	301246	301674	429	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	734.0	5.79054e-99	(3, 0)	0.362	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:143	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:144	expected:5.79054e-99	score:734.0	query_length:431	query_start:3	identities:134	align_length:143	positives:138	query_end:431	frame:(3, 0)	bits:287.345	mod_query_start:301245	mod_query_end:301673	perc_of_orf:0.362	
ISstart	918855	919277	423	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	732.0	4.34193e-98	(-1, 0)	0.357	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:141	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:141	expected:4.34193e-98	score:732.0	query_length:520	query_start:98	identities:134	align_length:141	positives:136	query_end:520	frame:(-1, 0)	bits:286.574	mod_query_start:918057	mod_query_end:918479	perc_of_orf:0.357	
IS	3298904	3299371	468	<unknown id>	ISMae34_orf1 	IS701	-	732.0	5.37125e-98	(-1, 0)	0.367	Microcystis aeruginosa	1.0	is_name:ISMae34_orf1 	original_orf:422	original_aa_length:155	family:IS701	group:-	origin:Microcystis aeruginosa	ntlength:1363.0	orflength:422	numorfs:1.0	sbjct_start:237	sbjct_end:391	expected:5.37125e-98	score:732.0	query_length:470	query_start:3	identities:141	align_length:156	positives:149	query_end:470	frame:(-1, 0)	bits:286.574	mod_query_start:3298903	mod_query_end:3299370	perc_of_orf:0.367	
ISstart	2871918	2872358	441	<unknown id>	ISMae37_orf1 	ISL3	-	727.0	6.66274e-98	(-1, 0)	0.383	Microcystis aeruginosa	1.0	is_name:ISMae37_orf1 	original_orf:384	original_aa_length:147	family:ISL3	group:-	origin:Microcystis aeruginosa	ntlength:1245.0	orflength:384	numorfs:1.0	sbjct_start:1	sbjct_end:147	expected:6.66274e-98	score:727.0	query_length:443	query_start:3	identities:137	align_length:147	positives:140	query_end:443	frame:(-1, 0)	bits:284.648	mod_query_start:2871917	mod_query_end:2872357	perc_of_orf:0.383	
IS	4821093	4821776	684	<unknown id>	IS891_orf1 	IS200/IS605	IS1341	720.0	1.53648e-94	(-1, 0)	0.559	Anabaena sp	1.0	is_name:IS891_orf1 	original_orf:401	original_aa_length:224	family:IS200/IS605	group:IS1341	origin:Anabaena sp	ntlength:1352.0	orflength:401	numorfs:1.0	sbjct_start:147	sbjct_end:370	expected:1.53648e-94	score:720.0	query_length:812	query_start:120	identities:141	align_length:228	positives:174	query_end:803	frame:(-1, 0)	bits:281.952	mod_query_start:4821092	mod_query_end:4821775	perc_of_orf:0.559	
completeIS_0.95	5236579	5237523	945	<unknown id>	ISGme8_orf1 	IS110	-	707.0	5.50127e-93	(-1, 0)	0.991	Geobacter metallireducens	1.0	is_name:ISGme8_orf1 	original_orf:318	original_aa_length:315	family:IS110	group:-	origin:Geobacter metallireducens	ntlength:1185.0	orflength:318	numorfs:1.0	sbjct_start:1	sbjct_end:315	expected:5.50127e-93	score:707.0	query_length:950	query_start:3	identities:146	align_length:315	positives:199	query_end:947	frame:(-1, 0)	bits:276.944	mod_query_start:5236578	mod_query_end:5237522	perc_of_orf:0.991	
ISstart	4263498	4263890	393	<unknown id>	ISMae39_orf1 	IS30	-	695.0	4.23478e-94	(3, 0)	0.399	Microcystis aeruginosa	1.0	is_name:ISMae39_orf1 	original_orf:328	original_aa_length:131	family:IS30	group:-	origin:Microcystis aeruginosa	ntlength:1092.0	orflength:328	numorfs:1.0	sbjct_start:1	sbjct_end:131	expected:4.23478e-94	score:695.0	query_length:395	query_start:3	identities:131	align_length:131	positives:131	query_end:395	frame:(3, 0)	bits:272.322	mod_query_start:4263497	mod_query_end:4263889	perc_of_orf:0.399	
completeIS_0.95	2580299	2581516	1218	<unknown id>	ISArma1_orf2 	IS607	-	694.0	1.36363e-86	(-2, 0)	0.95	Arthrospira maxima	2.0	is_name:ISArma1_orf2 	original_orf:420	original_aa_length:399	family:IS607	group:-	origin:Arthrospira maxima	ntlength:1766.0	orflength:420	numorfs:2.0	sbjct_start:2	sbjct_end:400	expected:1.36363e-86	score:694.0	query_length:1656	query_start:18	identities:165	align_length:410	positives:226	query_end:1235	frame:(-2, 0)	bits:271.937	mod_query_start:2580298	mod_query_end:2581515	perc_of_orf:0.95	
IS	3762379	3762999	621	<unknown id>	ISMae7_orf1 	IS4	IS50	690.0	2.91649e-90	(3, 0)	0.35	Microcystis aeruginosa	1.0	is_name:ISMae7_orf1 	original_orf:469	original_aa_length:164	family:IS4	group:IS50	origin:Microcystis aeruginosa	ntlength:1589.0	orflength:469	numorfs:1.0	sbjct_start:306	sbjct_end:469	expected:2.91649e-90	score:690.0	query_length:623	query_start:3	identities:157	align_length:207	positives:157	query_end:623	frame:(3, 0)	bits:270.396	mod_query_start:3761451	mod_query_end:3762071	perc_of_orf:0.35	
ISstart	2793565	2794011	447	<unknown id>	ISMae36_orf1 	ISL3	-	681.0	4.31599e-90	(-1, 0)	0.369	Microcystis aeruginosa	1.0	is_name:ISMae36_orf1 	original_orf:404	original_aa_length:149	family:ISL3	group:-	origin:Microcystis aeruginosa	ntlength:1422.0	orflength:404	numorfs:1.0	sbjct_start:1	sbjct_end:149	expected:4.31599e-90	score:681.0	query_length:563	query_start:117	identities:129	align_length:149	positives:138	query_end:563	frame:(-1, 0)	bits:266.929	mod_query_start:2793564	mod_query_end:2794010	perc_of_orf:0.369	
IS	4090875	4091255	381	<unknown id>	ISMae26_orf3 	IS630	-	678.0	7.97353e-92	(-1, 0)	0.402	Microcystis aeruginosa	3.0	is_name:ISMae26_orf3 	original_orf:316	original_aa_length:127	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:316	numorfs:3.0	sbjct_start:189	sbjct_end:315	expected:7.97353e-92	score:678.0	query_length:389	query_start:3	identities:126	align_length:127	positives:126	query_end:383	frame:(-1, 0)	bits:265.774	mod_query_start:4090874	mod_query_end:4091254	perc_of_orf:0.402	
completeIS_0.95	2371848	2372966	1119	<unknown id>	ISEc42_orf1 	IS200/IS605	IS1341	677.0	1.5801e-86	(-1, 0)	0.992	Escherichia coli	1.0	is_name:ISEc42_orf1 	original_orf:376	original_aa_length:373	family:IS200/IS605	group:IS1341	origin:Escherichia coli	ntlength:1291.0	orflength:376	numorfs:1.0	sbjct_start:1	sbjct_end:373	expected:1.5801e-86	score:677.0	query_length:1208	query_start:84	identities:157	align_length:380	positives:221	query_end:1202	frame:(-1, 0)	bits:265.388	mod_query_start:2371847	mod_query_end:2372965	perc_of_orf:0.992	
wholeIS_0.8	3343457	3344569	1113	<unknown id>	ISSs1_orf1 	IS200/IS605	IS1341	676.0	1.46161e-85	(-1, 0)	0.89	Synechococcus sp.	1.0	is_name:ISSs1_orf1 	original_orf:429	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Synechococcus sp.	ntlength:1481.0	orflength:429	numorfs:1.0	sbjct_start:1	sbjct_end:382	expected:1.46161e-85	score:676.0	query_length:1241	query_start:129	identities:161	align_length:390	positives:232	query_end:1241	frame:(-1, 0)	bits:265.003	mod_query_start:3343456	mod_query_end:3344568	perc_of_orf:0.89	
IS	4088964	4089521	558	<unknown id>	ISMae4_orf1 	IS5	ISL2	671.0	1.45371e-88	(-1, 0)	0.656	Microcystis aeruginosa	1.0	is_name:ISMae4_orf1 	original_orf:285	original_aa_length:187	family:IS5	group:ISL2	origin:Microcystis aeruginosa	ntlength:1218.0	orflength:285	numorfs:1.0	sbjct_start:1	sbjct_end:187	expected:1.45371e-88	score:671.0	query_length:850	query_start:293	identities:138	align_length:187	positives:149	query_end:850	frame:(-1, 0)	bits:263.077	mod_query_start:4088963	mod_query_end:4089520	perc_of_orf:0.656	
